Durationinseconds,LocationLatitude,LocationLongitude,ResponseID,id,hav_gender,male,female,gender_nonbinary,hav_age,age,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_75_plus,age_85_plus,age_34_less,age_35_54,age_55_plus,hav_hh_income,hh_income,hh_income_less_25k,hh_income_25k_35k,hh_income_35k_50k,hh_income_50k_75k,hh_income_75k_100k,hh_income_100k_150k,hh_income_150k_200k,hh_income_200k_plus,hh_income_less_50k,hh_income_50k_100k,hh_income_100k_plus,consent,honest,USA,state,hav_region,region_west,region_northeast,region_midwest,region_south,res_Hawaii,strat,fpc,pw,ZIP,province_Canada,ZIP_Canada,state_Australia,state_NewZealand,pastvisit_state_hawaii,visited_Maui,visited_Oahu,visited_BigIsland,visited_Kauai,visited_Molokai,visited_Lanai,futurevisit_state_hawaii,yes_futurevisit_state_hawaii,maybe_futurevisit_state_hawaii,futurevisit_Maui,futurevisit_Oahu,futurevisit_BigIsland,futurevisit_Kauai,futurevisit_Molokai,futurevisit_Lanai,futurevisit_not_sure,WhyTravelNo,WhyTravelMaybe,worried_covid_travel,other_travel_plans,do_not_make_plans_far_advance,worried_waiting_conditions,worried_waiting_vaccine,res_island,hav_FamiliarTNC,FamiliarTNC_Mission,levels_familarityTNC,NeverHeardTNC,HeardTNC_NotMission,SomewhatFamiliarTNC,FamiliarTNC_VisitedLands,levels_prev_donateTNC,prev_donateTNC,donateTNC_once,donateTNC_few,donateTNC_regularly,donateTNC_monthly,donateTNC_annually,prevTNC_amt_donate,prev_visitWaikamoi_Yes,prev_visitWaikamoi_No,prev_visitWaikamoi_NotSure,year_visit_Waikamoi,PrevKnowledge_Biodiversity,PrevKnowledge_Plants,PrevKnowledge_Kiwikiu,PrevKnowledge_Akoh,PrevKnowledge_HPetrel,PrevKnowledge_HOwl,PrevKnowledge_Nene,PrevKnowledge_Iiwi,PrevKnowledge_Apapane,PrevKnowledge_Amakihi,PrevKnowledge_Alauahio,PrevKnowledge_ROD,PrevKnowledge_Issues,PrevKnowledge_Invasives,PrevKnowledge_BiodiversityLoss,PrevKnowledge_AvianPox,PrevKnowledge_Waikamoi,CV_donate_yes,CV_donate_bid,CV_donate_certain,CV_NOTdonate_certain,CV_donate_amt,CV_protest,CV_not_afford,CV_othercauses,AwareHike,SignUpHike,SignUpHikeYes,SignUpHikeMaybe,No_SignUpHike_Birds,No_SignUpHike_WaterSports,No_SignUpHike_NoHike,cat_birds_observe,sea_shore_birds,waterfowl_birds,song_birds,humming_birds,raptor_birds,game_birds,tropical_birds,lister,life_lister,year_lister,hav_trip_100mi,trip_100mi_plus_more_monthly,trip_100mi_plus_monthly,trip_100mi_plus_quarterly,trip_100mi_plus_semi_yearly,trip_100mi_plus_once_year,trip_100mi_plus_once_twoyears,yes_freq_trip_100mi_plus,hav_dest,dest_driving,dest_fly,obsr_other,obsr_plants,obsr_bees,obsr_butterflies,obsr_dragonflies,obsr_otherwildlife,obsr_few_otherbirders,obsr_more_otherbirders,obsr_vistas,obsr_forests,obsr_freshwater,obsr_saltwater,obsr_fields,believeTNC,believeTNC_fully,TNC_level_protect_enough,society_level_protect_enough,hav_member,member_env_org,TNC_member,SierraClub_member,Audubon_member,ABA_member,Cornell_member,NWF_member,WWF_member,hav_politics,conservative_politics,hav_race,race_white,race_black,race_asian,race_indigenous,hav_hispanic,hispanic,hav_edu,edu_hs,edu_hs_orless,edu_aa,edu_college,edu_grad,edu_college_plus,edu_less_thancollege,hav_employed,employed,retired,looking_work,unemployed,part_time,household_size,hav_kids,kids,yes_kids,hav_married,married,levels_usage_Facebook,levels_usage_Instagram,levels_usage_Twitter,levels_usage_socialmedia,ag_levels_usage_socialmedia,socialmedia_user,pct_covid_hh_income_change,CV_donate_no,tot_yes,tot_no,prop_CV_donate_yes_full,tot_yes_certain,tot_no_certain,prop_CV_donate_yes_certain,CV_donate_pos
663,39.981003,-75.169899,R_23ag8XM4hUGACmU,681,1,0,1,0,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,39,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,19122,,,,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,0,0,,1,0,1,1,0,0,0,4,1,0,0,1,1,0,300,1,0,0,2013,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,25,1,1,25,,0,0,1,1,1,0,0,0,0,"2,4,6",0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,"3,4,10,11",1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,5,5,3,1,37.5,0,55,60,.47826087,53,60,.46902654,1
1860,40.715698,-74,R_2DYrXY1xZ0PvUCH,112,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,200,0,0,0,0,0,0,0,1,0,0,1,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,10001,,,,,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,,,0,0,0,0,0,,1,1,3,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,2017,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,25,1,1,25,,0,0,1,1,1,0,0,0,0,"1,3,7",1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,"1,5,8,11,12",1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,4,1,2,1,1,0,5,5,6,6,4,1,52.5,0,55,60,.47826087,53,60,.46902654,1
1524,37.751007,-97.821999,R_2Qna6pCeNIac5UM,8,1,0,1,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,10,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,33413,,,,,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,,,0,0,0,0,0,,1,1,2,0,1,0,0,2,1,1,0,0,0,0,250,1,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,25,1,1,25,,0,0,1,1,1,0,0,0,0,"2,6,7",0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,"1,4,7",1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,4,1,2,1,1,0,6,6,6,6,4,1,82.5,0,55,60,.47826087,53,60,.46902654,1
1930,37.750595,-122.4121,R_vV4HyGX0CJsq5Hz,998,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96814,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25,1,1,0,,1,0,0,1,1,0,0,0,0,"2,5,7",0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2,1,2,2,2,1,-22.5,1,55,60,.47826087,53,60,.46902654,0
2050,42.910202,-78.662498,R_cABeJSSWoqgFJCh,683,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,17,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,66095,,,,,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,1,1,3,0,0,1,0,4,1,0,0,1,0,1,0,0,0,1,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,1,25,,0,0,0,1,0,1,0,1,0,"2,5",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,"1,2,4,5",1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3,1,1,1,1,0,6,6,5,6,4,1,-22.5,0,55,60,.47826087,53,60,.46902654,1
623,41.848602,-87.628799,R_aV1yUSZBHCzgS9X,138,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,200,0,0,0,0,0,0,0,1,0,0,1,1,1,1,14,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,60622,,,,,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,,,0,0,0,0,0,,1,1,3,0,0,1,0,2,1,1,0,0,0,0,50,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,25,1,1,25,,0,0,0,1,1,0,0,0,0,"1,3,5",1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,"2,4,6,10",1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,1,0,0,1,0,6,4,6,6,4,1,22.5,0,55,60,.47826087,53,60,.46902654,1
1151,33.783798,-84.445503,R_3oF6hM2ug2SrAGP,711,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,10,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,32907,,,,,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,,,0,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,1,0,0,2017,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,25,1,0,0,,1,0,1,1,1,0,0,0,0,"1,2,3",1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,"1,2,11",1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3,1,1,1,1,0,6,6,6,6,4,1,-37.5,1,55,60,.47826087,53,60,.46902654,0
1216,39.124405,-76.495003,R_25NSvYZJE4YHvuE,624,1,0,1,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,5,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,90210,,,,,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,,,0,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,,0,1,0,1,1,0,0,0,0,"1,7",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,1,0,0,1,0,1,6,1,6,4,1,0,1,55,60,.47826087,53,60,.46902654,0
1089,39.9776,-75.309898,R_3Po5Zumls9O6jql,203,1,0,1,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,200,0,0,0,0,0,0,0,1,0,0,1,1,1,1,39,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,19087,,,,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,25,1,1,25,,0,0,0,1,1,0,0,0,0,"3,4,7",0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,4,1,2,1,1,0,6,6,6,6,4,1,-10,0,55,60,.47826087,53,60,.46902654,1
1378,39.124405,-76.495003,R_9vMOr1zjBrXzVaF,319,1,0,1,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,5,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,90210,,,,,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,,,0,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,1,25,,0,0,0,1,1,0,0,0,0,"1,7",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,1,0,0,1,0,1,7,1,7,5,1,0,0,55,60,.47826087,53,60,.46902654,1
848,33.924606,-6.9013977,R_r2LCwSbdatsVR5f,674,1,1,0,0,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,2,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,95501,,,,,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,,,0,0,0,0,0,,1,1,2,0,1,0,0,4,1,0,0,1,1,0,600,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,25,1,1,25,,0,0,1,0,0,0,0,1,0,"2,4,5",0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,"2,3,6,7",0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,,1,2,1,1,0,3,2,1,3,2,1,37.5,0,55,60,.47826087,53,60,.46902654,1
808,34.029694,-84.146896,R_2rT16U3apgiNNY2,293,1,1,0,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,200,0,0,0,0,0,0,0,1,0,0,1,1,1,1,15,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,47374,,,,,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,1,0,1,1,0,0,0,2,1,1,0,0,0,0,1000,1,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,25,1,1,25,,0,0,1,1,1,0,0,0,0,"3,5,6",0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,"2,3,6,10",1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4,1,2,1,1,0,7,7,7,7,5,1,-90,0,55,60,.47826087,53,60,.46902654,1
1200,35.250702,-87.3526,R_2aFR1GM2wlgEWGA,187,1,0,1,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,44,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,38464,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,,1,0,0,0,0,0,0,0,0,"1,2,3,4,5,6,7",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,4,1,1,1,1,0,1,1,7,7,5,1,0,1,55,60,.47826087,53,60,.46902654,0
1512,42.975204,-78.881599,R_pQnM0mgS3PvEFMt,550,1,0,1,0,1,80,0,0,0,0,0,0,1,1,0,0,0,1,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,14062,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,,1,0,0,0,0,0,0,0,1,"3,4",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,5,1,1,5,3,1,0,1,55,60,.47826087,53,60,.46902654,0
2607,33.474304,-112.194,R_9zdf21afCyCLQJj,554,1,1,0,0,1,80,0,0,0,0,0,0,1,1,0,0,0,1,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,3,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,85396,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,,1,0,0,0,0,0,0,0,0,"3,4,6",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,0,0,1,55,60,.47826087,53,60,.46902654,0
2141,32.793594,-117.0689,R_ZCasNXgFityPiSJ,844,1,1,0,0,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,5,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,92021,,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,,1,0,1,1,0,0,0,4,1,0,0,1,1,0,240,1,0,0,1998,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,25,1,1,25,,0,0,0,0,0,0,1,0,1,"2,3,4,5",0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,"1,2,3",1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,2,1,0,0,1,0,5,6,6,6,4,1,0,0,55,60,.47826087,53,60,.46902654,1
680,29.737595,-95.521004,R_1BQm2cCzMBhM0pZ,722,1,1,0,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,45,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,77084,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,1,25,,0,0,0,1,1,0,0,0,0,"1,7",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,6,1,2,6,4,1,-82.5,0,55,60,.47826087,53,60,.46902654,1
3136,33.8358,-117.9063,R_r0YPtdSnAlFm6rf,41,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,5,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,92805,,,,,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,2,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,2,1,0,0,1,0,6,5,1,6,4,1,0,1,55,60,.47826087,53,60,.46902654,0
629,34.734604,-92.273003,R_2y8Uu5KemATwB75,628,1,0,1,0,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,19,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,70808,,,,,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,3,0,0,0,1,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,,1,0,0,0,0,0,0,0,0,"1,3,4,7",1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,-10,1,55,60,.47826087,53,60,.46902654,0
1113,40.792999,-74.024696,R_2e2yZeh0uGPehPd,164,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,175,0,0,0,0,0,0,1,0,0,0,1,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,10013,,,,,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,1,1,3,0,0,1,0,3,1,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,25,1,1,25,,0,0,0,1,1,0,0,0,0,"3,4,5,6,7",0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,"4,6,7,8,9,11",1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,4,1,2,1,1,0,7,7,7,7,5,1,37.5,0,55,60,.47826087,53,60,.46902654,1
1310,33.039093,-97.076401,R_2xPPg4eV4FZT2Tr,131,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,175,0,0,0,0,0,0,1,0,0,0,1,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96701,,,,,,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,,,0,0,0,0,0,3,1,1,3,0,0,1,0,1,0,0,0,,0,0,0,1,0,0,2018,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,25,1,1,25,,0,0,1,1,1,0,0,0,0,"3,4",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,"1,2,3,4,5,6",1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,5,1,3,1,1,0,7,7,7,7,5,1,0,0,55,60,.47826087,53,60,.46902654,1
1305,21.357101,-157.9258,R_2Pp5cIjhULOqAD3,978,1,0,1,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96818,,,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,2,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,25,1,1,25,,0,0,0,1,1,0,0,0,0,"4,7",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,5,1,3,1,1,0,7,7,1,7,5,1,0,0,55,60,.47826087,53,60,.46902654,1
1244,44.276199,-121.1847,R_2BxNJv6iYBWNCJZ,1040,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,38,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,97756,,,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,1,1,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,25,1,0,10,,1,0,0,1,1,0,0,0,0,"5,7",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,"1,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,2,1,0,0,1,0,7,5,4,7,5,1,-10,1,55,60,.47826087,53,60,.46902654,1
1612,21.292999,-157.8268,R_2TF3fje8sDVvf3u,914,1,1,0,0,1,80,0,0,0,0,0,0,1,1,0,0,0,1,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96826,,,,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,25,1,1,0,,0,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,0,0,1,55,60,.47826087,53,60,.46902654,0
